date,time,temp_c,humidity_pct
2025-03-13,06:15,33.1,57
2025-03-13,06:30,31.6,56
2025-03-13,06:45,31.3,51
2025-03-13,07:00,32.2,58
2025-03-13,07:15,31.4,57
2025-03-13,07:30,32.3,51
2025-03-13,07:45,32.0,53
2025-03-13,08:00,30.6,52
2025-03-13,08:15,29.7,44
2025-03-13,08:30,28.7,43
2025-03-13,08:45,29.0,44
2025-03-13,09:00,28.0,47
2025-03-13,09:15,29.6,41
2025-03-13,09:30,28.0,48
2025-03-13,09:45,27.5,47
2025-03-13,10:00,26.8,43
2025-03-13,10:15,27.2,44
2025-03-13,10:30,24.7,41
2025-03-13,10:45,24.1,43
2025-03-13,11:00,24.8,42
2025-03-13,11:15,22.6,42
2025-03-13,11:30,24.4,37
2025-03-13,11:45,22.4,44
2025-03-13,12:00,22.6,40
2025-03-13,12:15,21.5,42
2025-03-13,12:30,20.5,44
2025-03-13,12:45,18.6,39
2025-03-13,13:00,19.1,38
2025-03-13,13:15,19.4,45
2025-03-13,13:30,18.9,38
2025-03-13,13:45,18.1,42
2025-03-13,14:00,16.9,46
2025-03-13,14:15,16.4,43
2025-03-13,14:30,15.4,48
2025-03-13,14:45,14.6,46
2025-03-13,15:00,13.9,43
2025-03-13,15:15,15.1,51
2025-03-13,15:30,12.7,43
2025-03-13,15:45,13.8,47
2025-03-13,16:00,12.2,46
2025-03-13,16:15,13.7,52
2025-03-13,16:30,12.8,48
2025-03-13,16:45,13.3,54
2025-03-13,17:00,12.9,57
2025-03-13,17:15,12.4,59
2025-03-13,17:30,11.3,55
2025-03-13,17:45,13.2,61
2025-03-13,18:00,13.0,60
2025-03-13,18:15,11.2,62
2025-03-13,18:30,10.8,64
2025-03-13,18:45,11.2,64
2025-03-13,19:00,12.7,63
2025-03-13,19:15,13.0,62
2025-03-13,19:30,12.3,68
2025-03-13,19:45,13.7,64
2025-03-13,20:00,13.8,74
2025-03-13,20:15,14.3,68
2025-03-13,20:30,15.4,70
2025-03-13,20:45,13.5,76
2025-03-13,21:00,13.5,78
2025-03-13,21:15,15.6,70
2025-03-13,21:30,15.2,80
2025-03-13,21:45,15.8,73
2025-03-13,22:00,17.6,78
2025-03-13,22:15,17.8,75
2025-03-13,22:30,17.0,76
2025-03-13,22:45,19.1,79
2025-03-13,23:00,20.1,83
2025-03-13,23:15,19.0,81
2025-03-13,23:30,21.9,76
2025-03-13,23:45,20.5,81
2025-03-13,00:00,23.2,84
2025-03-13,00:15,22.6,76
2025-03-13,00:30,24.5,84
2025-03-13,00:45,23.0,75
2025-03-14,00:00,23.5,84
2025-03-14,00:15,23.7,78
2025-03-14,00:30,24.8,76
2025-03-14,00:45,23.2,81
2025-03-14,01:00,24.2,75
2025-03-14,01:15,26.4,74
2025-03-14,01:30,24.4,82
2025-03-14,01:45,26.3,79
2025-03-14,02:00,26.8,74
2025-03-14,02:15,28.3,75
2025-03-14,02:30,27.9,75
2025-03-14,02:45,29.8,70
2025-03-14,03:00,28.7,73
2025-03-14,03:15,28.3,69
2025-03-14,03:30,30.1,69
2025-03-14,03:45,31.4,68
2025-03-14,04:00,31.7,72
2025-03-14,04:15,30.1,69
2025-03-14,04:30,32.6,64
2025-03-14,04:45,32.1,64
2025-03-14,05:00,30.5,64
2025-03-14,05:15,32.9,64
2025-03-14,05:30,31.1,64
2025-03-14,05:45,31.1,63
2025-03-14,06:00,30.9,57
2025-03-14,06:15,30.8,57
2025-03-14,06:30,32.9,53
2025-03-14,06:45,32.1,55
2025-03-14,07:00,30.5,59
2025-03-14,07:15,30.5,57
2025-03-14,07:30,31.7,50
2025-03-14,07:45,30.1,50
2025-03-14,08:00,29.8,53
2025-03-14,08:15,29.4,45
2025-03-14,08:30,31.2,49
2025-03-14,08:45,29.6,43
2025-03-14,09:00,28.0,44
2025-03-14,09:15,27.2,48
2025-03-14,09:30,28.7,44
2025-03-14,09:45,26.2,42
2025-03-14,10:00,27.6,42
2025-03-14,10:15,25.8,41
2025-03-14,10:30,25.0,45
2025-03-14,10:45,24.8,39
2025-03-14,11:00,23.2,40
2025-03-14,11:15,23.3,43
2025-03-14,11:30,22.1,43
2025-03-14,11:45,22.2,41
2025-03-14,12:00,20.7,35
2025-03-14,12:15,20.7,42
2025-03-14,12:30,20.0,39
2025-03-14,12:45,21.4,43
2025-03-14,13:00,19.8,40
2025-03-14,13:15,20.2,40
2025-03-14,13:30,19.4,43
2025-03-14,13:45,16.4,43
2025-03-14,14:00,17.6,45
2025-03-14,14:15,17.9,44
2025-03-14,14:30,16.8,45
2025-03-14,14:45,15.0,42
2025-03-14,15:00,15.5,46
2025-03-14,15:15,15.5,48
2025-03-14,15:30,13.6,43
2025-03-14,15:45,12.8,52
2025-03-14,16:00,12.1,53
2025-03-14,16:15,13.4,50
2025-03-14,16:30,13.5,55
2025-03-14,16:45,12.0,51
2025-03-14,17:00,11.3,53
2025-03-14,17:15,11.1,52
2025-03-14,17:30,11.9,52
2025-03-14,17:45,12.8,57
2025-03-14,18:00,11.7,55
2025-03-14,18:15,12.8,57
2025-03-14,18:30,11.3,61
2025-03-14,18:45,10.8,64
2025-03-14,19:00,13.2,65
2025-03-14,19:15,11.5,61
2025-03-14,19:30,13.8,70
2025-03-14,19:45,11.6,71
2025-03-14,20:00,12.6,65
2025-03-14,20:15,13.2,69
2025-03-14,20:30,13.9,76
2025-03-14,20:45,13.5,72
2025-03-14,21:00,13.5,74
2025-03-14,21:15,15.4,79
2025-03-14,21:30,17.4,73
2025-03-14,21:45,17.5,80
2025-03-14,22:00,16.3,79
2025-03-14,22:15,17.8,81
2025-03-14,22:30,17.5,77
2025-03-14,22:45,19.0,82
2025-03-14,23:00,19.0,81
2025-03-14,23:15,19.9,77
2025-03-14,23:30,21.0,77
2025-03-14,23:45,20.4,84
2025-03-14,00:00,21.5,77
2025-03-14,00:15,22.5,83
2025-03-14,00:30,22.5,77
2025-03-14,00:45,24.3,81
2025-03-15,00:00,21.6,78
2025-03-15,00:15,23.6,77
2025-03-15,00:30,22.3,83
2025-03-15,00:45,23.1,77
2025-03-15,01:00,24.7,83
2025-03-15,01:15,26.7,74
2025-03-15,01:30,25.8,75
2025-03-15,01:45,27.1,79
2025-03-15,02:00,26.1,76
2025-03-15,02:15,27.9,74
2025-03-15,02:30,28.7,77
2025-03-15,02:45,30.1,71
2025-03-15,03:00,30.4,75
2025-03-15,03:15,29.5,73
2025-03-15,03:30,29.5,74
2025-03-15,03:45,30.6,70
2025-03-15,04:00,31.8,69
2025-03-15,04:15,31.7,72
2025-03-15,04:30,32.5,66
2025-03-15,04:45,32.3,63
2025-03-15,05:00,31.5,67
2025-03-15,05:15,30.5,67
2025-03-15,05:30,32.4,58
2025-03-15,05:45,33.3,62
2025-03-15,06:00,31.2,56
2025-03-15,06:15,31.9,61
2025-03-15,06:30,32.8,60
2025-03-15,06:45,33.0,53
2025-03-15,07:00,31.0,56
2025-03-15,07:15,30.9,55
2025-03-15,07:30,32.7,52
2025-03-15,07:45,30.1,50
2025-03-15,08:00,31.6,51
2025-03-15,08:15,31.6,45
2025-03-15,08:30,31.3,44
2025-03-15,08:45,29.5,43
2025-03-15,09:00,29.5,44
2025-03-15,09:15,30.0,46
2025-03-15,09:30,26.9,48
2025-03-15,09:45,28.9,47
2025-03-15,10:00,27.3,45
2025-03-15,10:15,26.0,44
2025-03-15,10:30,26.7,42
2025-03-15,10:45,24.0,43
2025-03-15,11:00,25.7,40
2025-03-15,11:15,24.2,39
2025-03-15,11:30,24.2,35
2025-03-15,11:45,22.8,37
2025-03-15,12:00,21.4,41
2025-03-15,12:15,20.0,42
2025-03-15,12:30,20.0,45
2025-03-15,12:45,21.4,42
2025-03-15,13:00,19.1,40
2025-03-15,13:15,19.1,38
2025-03-15,13:30,19.2,44
2025-03-15,13:45,17.0,40
2025-03-15,14:00,16.0,44
2025-03-15,14:15,15.3,48
2025-03-15,14:30,15.5,48
2025-03-15,14:45,15.3,44
2025-03-15,15:00,15.9,43
2025-03-15,15:15,14.7,42
2025-03-15,15:30,14.8,46
2025-03-15,15:45,12.7,51
2025-03-15,16:00,14.8,50
2025-03-15,16:15,12.8,51
2025-03-15,16:30,13.6,57
2025-03-15,16:45,13.8,56
2025-03-15,17:00,13.0,54
2025-03-15,17:15,13.0,54
2025-03-15,17:30,11.1,61
2025-03-15,17:45,13.0,57
2025-03-15,18:00,13.2,63
2025-03-15,18:15,12.6,56
2025-03-15,18:30,11.3,58
2025-03-15,18:45,12.5,63
2025-03-15,19:00,13.1,67
2025-03-15,19:15,11.0,68
2025-03-15,19:30,12.3,72
2025-03-15,19:45,13.3,63
2025-03-15,20:00,12.5,69
2025-03-15,20:15,13.8,75
2025-03-15,20:30,14.1,72
2025-03-15,20:45,15.0,73
2025-03-15,21:00,14.4,74
2025-03-15,21:15,16.2,79
2025-03-15,21:30,15.2,76
2025-03-15,21:45,15.9,77
2025-03-15,22:00,16.5,72
2025-03-15,22:15,16.5,77
2025-03-15,22:30,19.4,79
2025-03-15,22:45,18.6,79
2025-03-15,23:00,18.3,76
2025-03-15,23:15,19.3,78
2025-03-15,23:30,20.8,83
2025-03-15,23:45,20.6,82
2025-03-15,00:00,21.2,84
2025-03-15,00:15,23.9,75
2025-03-15,00:30,23.9,75
2025-03-15,00:45,22.8,80
2025-03-16,00:00,22.7,78
2025-03-16,00:15,23.5,82
2025-03-16,00:30,22.5,83
2025-03-16,00:45,23.8,80
2025-03-16,01:00,23.5,79
2025-03-16,01:15,24.5,74
2025-03-16,01:30,25.2,80
2025-03-16,01:45,26.6,76
2025-03-16,02:00,27.6,80
2025-03-16,02:15,27.6,77
2025-03-16,02:30,27.7,79
2025-03-16,02:45,27.1,79
2025-03-16,03:00,29.6,76
2025-03-16,03:15,28.3,76
2025-03-16,03:30,30.6,71
2025-03-16,03:45,30.0,73
2025-03-16,04:00,31.3,65
2025-03-16,04:15,30.9,64
2025-03-16,04:30,31.4,70
2025-03-16,04:45,32.5,67
2025-03-16,05:00,31.6,68
2025-03-16,05:15,31.2,63
2025-03-16,05:30,30.5,61
2025-03-16,05:45,31.4,58
2025-03-16,06:00,30.8,62
2025-03-16,06:15,32.0,63
2025-03-16,06:30,33.0,53
2025-03-16,06:45,31.1,51
2025-03-16,07:00,30.3,50
2025-03-16,07:15,31.7,56
2025-03-16,07:30,32.3,51
2025-03-16,07:45,32.1,54
2025-03-16,08:00,30.9,46
2025-03-16,08:15,30.9,50
2025-03-16,08:30,28.9,45
2025-03-16,08:45,28.9,44
2025-03-16,09:00,30.5,47
2025-03-16,09:15,28.1,40
2025-03-16,09:30,26.6,44
2025-03-16,09:45,27.1,45
2025-03-16,10:00,26.6,44
2025-03-16,10:15,27.6,38
2025-03-16,10:30,26.5,37
2025-03-16,10:45,24.0,41
2025-03-16,11:00,23.4,35
2025-03-16,11:15,23.0,44
2025-03-16,11:30,24.2,44
2025-03-16,11:45,22.0,42
2025-03-16,12:00,21.8,39
2025-03-16,12:15,20.3,44
2025-03-16,12:30,19.6,35
2025-03-16,12:45,20.0,41
2025-03-16,13:00,19.0,44
2025-03-16,13:15,17.7,41
2025-03-16,13:30,17.4,36
2025-03-16,13:45,17.6,45
2025-03-16,14:00,16.1,47
2025-03-16,14:15,17.5,40
2025-03-16,14:30,16.8,47
2025-03-16,14:45,14.3,48
2025-03-16,15:00,14.5,45
2025-03-16,15:15,14.6,48
2025-03-16,15:30,12.8,46
2025-03-16,15:45,12.3,45
2025-03-16,16:00,13.9,46
2025-03-16,16:15,14.0,50
2025-03-16,16:30,12.3,55
2025-03-16,16:45,11.5,50
2025-03-16,17:00,12.6,54
2025-03-16,17:15,11.5,60
2025-03-16,17:30,11.1,57
2025-03-16,17:45,10.6,54
2025-03-16,18:00,11.8,62
2025-03-16,18:15,11.1,64
2025-03-16,18:30,11.2,61
2025-03-16,18:45,12.7,59
2025-03-16,19:00,12.1,61
2025-03-16,19:15,13.4,62
2025-03-16,19:30,12.0,67
2025-03-16,19:45,12.9,69
2025-03-16,20:00,13.9,74
2025-03-16,20:15,14.5,70
2025-03-16,20:30,14.0,71
2025-03-16,20:45,14.1,73
2025-03-16,21:00,14.3,71
2025-03-16,21:15,15.2,73
2025-03-16,21:30,14.7,70
2025-03-16,21:45,16.0,72
2025-03-16,22:00,17.9,80
2025-03-16,22:15,16.2,82
2025-03-16,22:30,16.8,74
2025-03-16,22:45,18.5,77
2025-03-16,23:00,19.4,75
2025-03-16,23:15,20.3,84
2025-03-16,23:30,21.3,76
2025-03-16,23:45,21.9,79
2025-03-16,00:00,22.1,79
2025-03-16,00:15,23.9,82
2025-03-16,00:30,24.1,76
2025-03-16,00:45,22.6,78
2025-03-17,00:00,21.9,78
2025-03-17,00:15,24.1,77
2025-03-17,00:30,23.6,81
2025-03-17,00:45,23.2,75
2025-03-17,01:00,24.2,76
2025-03-17,01:15,24.6,79
2025-03-17,01:30,26.9,76
2025-03-17,01:45,27.7,77
2025-03-17,02:00,25.9,72
2025-03-17,02:15,28.2,74
2025-03-17,02:30,28.6,73
2025-03-17,02:45,28.0,71
2025-03-17,03:00,30.2,71
2025-03-17,03:15,29.6,73
2025-03-17,03:30,30.5,69
2025-03-17,03:45,29.0,69
2025-03-17,04:00,29.7,69
2025-03-17,04:15,29.6,64
2025-03-17,04:30,31.7,68
2025-03-17,04:45,32.4,62
2025-03-17,05:00,30.9,65
2025-03-17,05:15,30.9,62
2025-03-17,05:30,32.3,62
2025-03-17,05:45,32.3,59
2025-03-17,06:00,30.9,55
2025-03-17,06:15,31.3,56
2025-03-17,06:30,30.6,53
2025-03-17,06:45,31.4,51
2025-03-17,07:00,30.4,51
2025-03-17,07:15,32.2,57
2025-03-17,07:30,32.5,50
2025-03-17,07:45,29.6,46
2025-03-17,08:00,29.7,50
2025-03-17,08:15,31.8,44
2025-03-17,08:30,30.8,46
2025-03-17,08:45,29.0,48
2025-03-17,09:00,30.3,49
2025-03-17,09:15,28.4,40
2025-03-17,09:30,28.2,39
2025-03-17,09:45,26.9,44
2025-03-17,10:00,26.9,39
2025-03-17,10:15,25.6,38
2025-03-17,10:30,25.1,42
2025-03-17,10:45,24.2,38
2025-03-17,11:00,24.8,44
2025-03-17,11:15,23.6,45
2025-03-17,11:30,23.6,43
2025-03-17,11:45,23.3,40
2025-03-17,12:00,22.2,42
2025-03-17,12:15,20.8,39
2025-03-17,12:30,19.6,37
2025-03-17,12:45,20.0,39
2025-03-17,13:00,19.0,40
2025-03-17,13:15,18.6,42
2025-03-17,13:30,18.5,40
2025-03-17,13:45,18.0,39
2025-03-17,14:00,16.7,44
2025-03-17,14:15,17.3,38
2025-03-17,14:30,16.3,48
2025-03-17,14:45,14.1,46
2025-03-17,15:00,15.5,46
2025-03-17,15:15,13.2,47
2025-03-17,15:30,13.8,49
2025-03-17,15:45,13.3,52
2025-03-17,16:00,12.2,51
2025-03-17,16:15,13.5,49
2025-03-17,16:30,12.5,54
2025-03-17,16:45,13.5,57
2025-03-17,17:00,13.0,59
2025-03-17,17:15,12.7,57
2025-03-17,17:30,11.0,56
2025-03-17,17:45,12.7,55
2025-03-17,18:00,11.1,60
2025-03-17,18:15,13.2,63
2025-03-17,18:30,12.1,63
2025-03-17,18:45,10.8,62
2025-03-17,19:00,13.0,67
2025-03-17,19:15,12.9,68
2025-03-17,19:30,11.4,62
2025-03-17,19:45,12.1,66
2025-03-17,20:00,14.0,65
2025-03-17,20:15,14.9,67
2025-03-17,20:30,14.9,67
2025-03-17,20:45,14.4,73
2025-03-17,21:00,16.4,71
2025-03-17,21:15,16.7,72
2025-03-17,21:30,15.7,73
2025-03-17,21:45,16.2,80
2025-03-17,22:00,18.3,78
2025-03-17,22:15,19.1,77
2025-03-17,22:30,17.7,80
2025-03-17,22:45,18.7,83
2025-03-17,23:00,20.9,81
2025-03-17,23:15,20.5,82
2025-03-17,23:30,20.0,81
2025-03-17,23:45,21.6,81
2025-03-17,00:00,23.3,79
2025-03-17,00:15,21.2,83
2025-03-17,00:30,22.2,79
2025-03-17,00:45,24.2,79
2025-03-18,00:00,22.9,81
2025-03-18,00:15,21.4,81
2025-03-18,00:30,23.3,80
2025-03-18,00:45,24.6,82
2025-03-18,01:00,23.9,81
2025-03-18,01:15,26.0,77
2025-03-18,01:30,24.8,73
2025-03-18,01:45,27.8,80
2025-03-18,02:00,28.3,80
2025-03-18,02:15,29.0,71
2025-03-18,02:30,27.3,71
2025-03-18,02:45,28.9,70
2025-03-18,03:00,29.2,73
2025-03-18,03:15,30.4,76
2025-03-18,03:30,30.2,75
2025-03-18,03:45,29.8,66
2025-03-18,04:00,31.5,70
2025-03-18,04:15,31.1,69
2025-03-18,04:30,31.3,69
2025-03-18,04:45,31.7,67
2025-03-18,05:00,30.9,70
2025-03-18,05:15,31.7,64
2025-03-18,05:30,31.6,60
2025-03-18,05:45,31.5,62
2025-03-18,06:00,32.0,61
2025-03-18,06:15,33.1,62
2025-03-18,06:30,31.4,56
2025-03-18,06:45,33.2,51
2025-03-18,07:00,31.5,55
2025-03-18,07:15,32.0,51
2025-03-18,07:30,30.3,48
2025-03-18,07:45,29.7,55
2025-03-18,08:00,32.0,47
2025-03-18,08:15,29.3,46
2025-03-18,08:30,29.4,49
2025-03-18,08:45,30.5,46
2025-03-18,09:00,29.9,49
2025-03-18,09:15,29.0,49
2025-03-18,09:30,27.1,46
2025-03-18,09:45,26.5,47
2025-03-18,10:00,26.0,38
2025-03-18,10:15,26.9,37
2025-03-18,10:30,27.0,46
2025-03-18,10:45,24.5,36
2025-03-18,11:00,25.2,39
2025-03-18,11:15,24.6,39
2025-03-18,11:30,24.0,37
2025-03-18,11:45,22.2,38
2025-03-18,12:00,21.1,40
2025-03-18,12:15,22.4,44
2025-03-18,12:30,21.6,44
2025-03-18,12:45,19.8,39
2025-03-18,13:00,18.6,37
2025-03-18,13:15,19.9,37
2025-03-18,13:30,17.9,42
2025-03-18,13:45,16.3,43
2025-03-18,14:00,16.1,47
2025-03-18,14:15,17.5,41
2025-03-18,14:30,15.5,41
2025-03-18,14:45,15.9,41
2025-03-18,15:00,14.2,44
2025-03-18,15:15,13.1,48
2025-03-18,15:30,15.1,44
2025-03-18,15:45,15.0,44
2025-03-18,16:00,12.2,49
2025-03-18,16:15,12.9,48
2025-03-18,16:30,12.9,53
2025-03-18,16:45,11.5,57
2025-03-18,17:00,12.3,52
2025-03-18,17:15,12.4,55
2025-03-18,17:30,10.9,56
2025-03-18,17:45,11.9,53
2025-03-18,18:00,13.4,56
2025-03-18,18:15,12.5,64
2025-03-18,18:30,12.8,65
2025-03-18,18:45,12.5,60
2025-03-18,19:00,12.6,62
2025-03-18,19:15,11.5,68
2025-03-18,19:30,14.1,64
2025-03-18,19:45,12.0,71
2025-03-18,20:00,14.0,68
2025-03-18,20:15,12.6,75
2025-03-18,20:30,12.7,76
2025-03-18,20:45,14.5,72
2025-03-18,21:00,13.6,69
2025-03-18,21:15,14.6,72
2025-03-18,21:30,16.4,75
2025-03-18,21:45,15.8,77
2025-03-18,22:00,17.5,74
2025-03-18,22:15,16.4,77
2025-03-18,22:30,17.2,76
2025-03-18,22:45,20.0,81
2025-03-18,23:00,18.7,75
2025-03-18,23:15,19.7,77
2025-03-18,23:30,21.2,82
2025-03-18,23:45,21.2,76
2025-03-18,00:00,22.6,79
2025-03-18,00:15,22.9,83
2025-03-18,00:30,24.7,80
2025-03-18,00:45,23.8,80
2025-03-19,00:00,23.1,78
2025-03-19,00:15,22.3,80
2025-03-19,00:30,23.3,75
2025-03-19,00:45,24.1,80
2025-03-19,01:00,25.0,82
2025-03-19,01:15,25.2,82
2025-03-19,01:30,25.6,78
2025-03-19,01:45,26.2,82
2025-03-19,02:00,27.7,78
2025-03-19,02:15,27.7,81
2025-03-19,02:30,28.3,72
2025-03-19,02:45,27.3,75
2025-03-19,03:00,29.5,75
2025-03-19,03:15,29.4,72
2025-03-19,03:30,30.6,72
2025-03-19,03:45,29.4,68
2025-03-19,04:00,31.9,71
2025-03-19,04:15,30.7,73
2025-03-19,04:30,31.6,64
2025-03-19,04:45,32.7,66
2025-03-19,05:00,32.3,62
2025-03-19,05:15,32.2,60
2025-03-19,05:30,31.2,63
2025-03-19,05:45,30.6,65
2025-03-19,06:00,33.1,61
2025-03-19,06:15,30.7,59
2025-03-19,06:30,31.6,61
2025-03-19,06:45,31.7,51
2025-03-19,07:00,33.2,50
2025-03-19,07:15,32.1,53
2025-03-19,07:30,32.6,50
2025-03-19,07:45,32.0,46
2025-03-19,08:00,29.7,51
2025-03-19,08:15,29.5,48
2025-03-19,08:30,29.6,46
2025-03-19,08:45,28.1,48
2025-03-19,09:00,28.2,44
2025-03-19,09:15,29.7,45
2025-03-19,09:30,27.0,43
2025-03-19,09:45,27.4,40
2025-03-19,10:00,26.1,45
2025-03-19,10:15,27.6,44
2025-03-19,10:30,25.1,43
2025-03-19,10:45,25.3,42
2025-03-19,11:00,26.0,44
2025-03-19,11:15,23.3,42
2025-03-19,11:30,21.9,36
2025-03-19,11:45,23.1,35
2025-03-19,12:00,21.6,36
2025-03-19,12:15,22.2,43
2025-03-19,12:30,19.6,41
2025-03-19,12:45,21.2,43
2025-03-19,13:00,20.0,43
2025-03-19,13:15,19.8,42
2025-03-19,13:30,16.9,45
2025-03-19,13:45,16.6,38
2025-03-19,14:00,18.0,43
2025-03-19,14:15,16.4,41
2025-03-19,14:30,15.4,47
2025-03-19,14:45,14.7,45
2025-03-19,15:00,14.6,44
2025-03-19,15:15,14.6,46
2025-03-19,15:30,12.6,44
2025-03-19,15:45,14.7,47
2025-03-19,16:00,12.2,45
2025-03-19,16:15,11.6,53
2025-03-19,16:30,11.6,48
2025-03-19,16:45,12.2,49
2025-03-19,17:00,11.3,57
2025-03-19,17:15,12.4,52
2025-03-19,17:30,11.4,59
2025-03-19,17:45,12.4,54
2025-03-19,18:00,11.3,64
2025-03-19,18:15,11.7,58
2025-03-19,18:30,11.4,67
2025-03-19,18:45,11.6,58
2025-03-19,19:00,11.7,61
2025-03-19,19:15,12.4,69
2025-03-19,19:30,12.8,70
2025-03-19,19:45,13.4,66
2025-03-19,20:00,13.4,70
2025-03-19,20:15,12.9,75
2025-03-19,20:30,15.1,67
2025-03-19,20:45,16.0,75
2025-03-19,21:00,15.3,72
2025-03-19,21:15,16.0,79
2025-03-19,21:30,16.7,80
2025-03-19,21:45,17.5,71
2025-03-19,22:00,17.9,80
2025-03-19,22:15,17.7,73
2025-03-19,22:30,16.8,79
2025-03-19,22:45,17.9,80
2025-03-19,23:00,19.1,78
2025-03-19,23:15,20.3,79
2025-03-19,23:30,20.9,84
2025-03-19,23:45,22.6,78
2025-03-19,00:00,21.4,75
2025-03-19,00:15,21.8,75
2025-03-19,00:30,22.9,82
2025-03-19,00:45,25.4,78
2025-03-20,00:00,21.5,84
2025-03-20,00:15,24.1,76
2025-03-20,00:30,23.3,80
2025-03-20,00:45,23.2,76
2025-03-20,01:00,24.2,81
2025-03-20,01:15,26.1,80
2025-03-20,01:30,26.3,77
2025-03-20,01:45,27.2,77
2025-03-20,02:00,28.2,74
2025-03-20,02:15,28.4,74
2025-03-20,02:30,29.3,73
2025-03-20,02:45,28.1,77
2025-03-20,03:00,29.2,77
2025-03-20,03:15,30.3,76
2025-03-20,03:30,30.6,68
2025-03-20,03:45,31.1,67
2025-03-20,04:00,30.0,71
2025-03-20,04:15,31.9,71
2025-03-20,04:30,30.2,66
2025-03-20,04:45,31.0,66
2025-03-20,05:00,31.5,63
2025-03-20,05:15,31.8,62
2025-03-20,05:30,33.4,65
2025-03-20,05:45,33.1,57
2025-03-20,06:00,31.0,57
2025-03-20,06:15,30.8,60
2025-03-20,06:30,32.3,62
2025-03-20,06:45,31.1,59
2025-03-20,07:00,32.9,59
2025-03-20,07:15,32.4,51
2025-03-20,07:30,30.1,47
2025-03-20,07:45,29.8,49
2025-03-20,08:00,29.7,49
2025-03-20,08:15,30.5,51
2025-03-20,08:30,31.4,46
2025-03-20,08:45,28.8,42
2025-03-20,09:00,27.9,49
2025-03-20,09:15,28.6,43
2025-03-20,09:30,26.7,40
2025-03-20,09:45,28.3,48
2025-03-20,10:00,28.2,43
2025-03-20,10:15,27.7,44
2025-03-20,10:30,26.3,46
2025-03-20,10:45,26.1,41
2025-03-20,11:00,23.2,36
2025-03-20,11:15,23.9,41
2025-03-20,11:30,23.4,36
2025-03-20,11:45,21.3,44
2025-03-20,12:00,23.4,41
2025-03-20,12:15,22.0,38
2025-03-20,12:30,19.8,43
2025-03-20,12:45,19.7,36
2025-03-20,13:00,18.2,42
2025-03-20,13:15,19.3,39
2025-03-20,13:30,19.0,40
2025-03-20,13:45,18.8,39
2025-03-20,14:00,18.0,39
2025-03-20,14:15,17.2,43
2025-03-20,14:30,17.3,45
2025-03-20,14:45,16.5,43
2025-03-20,15:00,14.9,43
2025-03-20,15:15,13.2,46
2025-03-20,15:30,14.2,45
2025-03-20,15:45,13.2,52
2025-03-20,16:00,14.7,53
2025-03-20,16:15,11.9,47
2025-03-20,16:30,13.4,51
2025-03-20,16:45,12.8,52
2025-03-20,17:00,12.1,55
2025-03-20,17:15,11.3,54
2025-03-20,17:30,10.8,57
2025-03-20,17:45,11.1,61
2025-03-20,18:00,13.3,56
2025-03-20,18:15,12.2,61
2025-03-20,18:30,10.7,67
2025-03-20,18:45,12.5,65
2025-03-20,19:00,12.6,67
2025-03-20,19:15,11.1,66
2025-03-20,19:30,11.6,68
2025-03-20,19:45,14.1,72
2025-03-20,20:00,12.9,68
2025-03-20,20:15,12.8,74
2025-03-20,20:30,15.2,68
2025-03-20,20:45,13.9,75
2025-03-20,21:00,15.6,71
2025-03-20,21:15,16.9,74
2025-03-20,21:30,17.2,73
2025-03-20,21:45,17.5,81
2025-03-20,22:00,16.3,72
2025-03-20,22:15,19.1,81
2025-03-20,22:30,18.7,75
2025-03-20,22:45,19.4,82
2025-03-20,23:00,19.2,79
2025-03-20,23:15,21.2,76
2025-03-20,23:30,20.8,84
2025-03-20,23:45,22.4,77
2025-03-20,00:00,22.3,81
2025-03-20,00:15,23.0,77
2025-03-20,00:30,24.8,83
2025-03-20,00:45,24.1,78
2025-03-21,00:00,21.2,82
2025-03-21,00:15,22.5,84
2025-03-21,00:30,23.9,78
2025-03-21,00:45,24.5,75
2025-03-21,01:00,23.1,81
2025-03-21,01:15,26.5,75
2025-03-21,01:30,25.6,74
2025-03-21,01:45,26.8,76
2025-03-21,02:00,26.4,79
2025-03-21,02:15,28.4,76
2025-03-21,02:30,28.7,78
2025-03-21,02:45,29.1,79
2025-03-21,03:00,29.8,76
2025-03-21,03:15,28.5,77
2025-03-21,03:30,29.2,74
2025-03-21,03:45,29.3,69
2025-03-21,04:00,31.0,69
2025-03-21,04:15,31.9,64
2025-03-21,04:30,31.4,67
2025-03-21,04:45,32.5,62
2025-03-21,05:00,30.2,66
2025-03-21,05:15,33.2,65
2025-03-21,05:30,30.5,58
2025-03-21,05:45,31.7,58
2025-03-21,06:00,33.3,60
2025-03-21,06:15,30.8,60
2025-03-21,06:30,33.1,60
2025-03-21,06:45,32.6,56
2025-03-21,07:00,32.3,51
2025-03-21,07:15,31.8,55
2025-03-21,07:30,31.0,53
2025-03-21,07:45,30.2,50
2025-03-21,08:00,29.9,53
2025-03-21,08:15,30.7,49
2025-03-21,08:30,31.2,49
2025-03-21,08:45,29.3,43
2025-03-21,09:00,28.6,41
2025-03-21,09:15,29.5,43
2025-03-21,09:30,27.3,47
2025-03-21,09:45,27.2,47
2025-03-21,10:00,28.2,45
2025-03-21,10:15,27.1,38
2025-03-21,10:30,26.7,44
2025-03-21,10:45,25.1,39
2025-03-21,11:00,24.7,39
2025-03-21,11:15,24.5,42
2025-03-21,11:30,22.3,41
